SKU,Description,Style/Color,Vendor,Vendor Description,OnHand Qty,OnHand Curr Cost,OnHand Value,OnHand Weeks,MTD Qty,MTD Sales,MTD Markdowns,MTD MD Pct,MTD Profit,MTD GP Pct,MTD Turns,MTD ROI Pct,MTD Sell Thru,Age_FirstRec,Age_LastRec,Comment
91572SL        ,ZapTaFiMetPuTOOTA V ,TALT/ESCA ,KXIE,xie zhen mei,69,278.85,"19,240.65",19.7,1,780.97,0,0,502.12,64.3,0.2,31,1.4,76,24,
B02A1GD        ,ZapPtMetBordBUGS T  ,PLAN/GOLD ,KTIA,guangzhou Ti,19,123.02,"2,337.38",0.5,10,"1,730.50","1,730.40",100,500.3,28.9,5,203,34.5,196,9,
W8102BG        ,ZapPtMetGamuADDIC V ,PLAN/VINO ,KHAN,HANG GUAN SH,167,121.92,"20,360.64",15.9,3,865.2,173.04,20,499.44,57.7,0.2,29,1.8,50,24,
5306812BK      ,SandPtMetPuADICC T  ,PLAN/NEGR ,KHAN,HANG GUAN SH,37,118.26,"4,375.62",1.2,9,"1,561.32","1,561.32",100,497.87,31.9,2.6,122,19.6,510,6,
BRADLEYHTPIMSU ,ZapTcMetSuedCITY V  ,TCOR/TAUP ,FORD,FORTUNE DINA,114,272.15,"31,025.10",16.3,2,"1,040.87",346.95,33.3,496.57,47.7,0.2,19,1.7,80,8,
AUDORAHBKRGLT  ,SandTaMetCueDELIC V ,TALT/LENT ,FORD,FORTUNE DINA,66,287.19,"18,954.54",18.9,1,780.87,0,0,493.68,63.2,0.2,31,1.5,80,35,
AUDORAHSLRGLT  ,SandTaMetCueDELIC V ,TALT/LENT ,FORD,FORTUNE DINA,70,287.19,"20,103.30",20,1,780.87,0,0,493.68,63.2,0.2,29,1.4,80,24,
BOSCOSCGGLT    ,SandTaMetEscDELIC V ,TALT/CHAM ,FORD,FORTUNE DINA,18,294.03,"5,292.54",5.1,1,780.87,0,0,486.84,62.3,0.6,105,5.3,80,35,
579CRD         ,ZapTaMetCharTOOTA V ,TALT/ROJO ,KXIE,xie zhen mei,6,212.48,"1,274.88",0.9,2,910.44,303.48,33.3,485.48,53.3,3.4,392,25,76,12,
NAOMI03CHES    ,SandTcMetPuPAZZL U  ,TCOR/CAST ,SPRI,Springland I,15,382.8,"5,742.00",4.3,1,867.83,0,0,485.03,55.9,0.8,98,6.3,204,11,
D9157BE        ,ZapTaMetCharTOOTA X ,TALT/BEIG ,KXIE,xie zhen mei,10,216.95,"2,169.50",1.4,2,910.44,303.48,33.3,476.54,52.3,2.2,240,16.7,76,10,
G41190SGY      ,ZapTaMetPuNINIS T   ,TALT/GRIS ,KMIS,mini shoes,133,245.76,"32,686.08",12.7,3,"1,210.44",605.22,50,473.16,39.1,0.3,17,2.2,192,12,
CITRUSSBEPU    ,SandTcMetPuMYDEL U  ,TCOR/BEIG ,FORD,FORTUNE DINA,38,287.1,"10,909.80",5.4,2,"1,036.95",345.65,33.3,466.97,45,0.6,50,5,598,5,
579BBK         ,ZapTaCorMetPuTOOTA X,TALT/NEGR ,KXIE,xie zhen mei,11,212.48,"2,337.28",1.6,2,911.75,303.91,33.3,462.34,50.7,2,206,15.4,473,11,
HEALTHYSSLSHM  ,SandTaMetEscDELIC V ,TALT/SILV ,FORD,FORTUNE DINA,16,298.13,"4,770.08",4.6,1,752.17,0,0,454.04,60.4,0.7,111,5.9,80,12,
PLACESHAZIMSU  ,SandTaHebGamDELIC  V,TALT/HAZE ,FORD,FORTUNE DINA,47,329.95,"15,507.65",13.4,1,780.87,0,0,450.92,57.7,0.3,35,2.1,67,38,
208646BLBE     ,ZapPtMetPuKISSE X   ,PLAN/AZUL ,KFUL,Fu Liu Hua S,5,159.36,796.8,0.4,4,"1,082.60",649.56,60,445.16,41.1,6.9,479,44.4,196,11,
ZIZI01ANDSD    ,SandTaMetGamuPAZZL V,TALT/NUDE ,SPRI,Springland I,26,256,"6,656.00",3.7,2,910.44,303.48,33.3,399.18,43.8,0.9,69,7.1,79,35,
6892RD         ,ZapTaMetCharTOOTA V ,TALT/ROJO ,KXIE,xie zhen mei,8,216.95,"1,735.60",2.3,1,606.96,0,0,390.01,64.3,1.4,254,11.1,76,10,
880998BE       ,ZapTaMetCharTOOTA V ,TALT/BEIG ,KXIE,xie zhen mei,51,216.95,"11,064.45",14.6,1,606.96,0,0,390.01,64.3,0.2,41,1.9,76,16,
880998SL       ,ZapTaMetGlitTOOTA V ,TALT/ESCA ,KXIE,xie zhen mei,54,216.95,"11,715.30",15.4,1,606.96,0,0,390.01,64.3,0.2,40,1.8,76,35,
TRENDY33BG     ,ZapTcMetGamuDELIC V ,TCOR/VINO ,FORL,FOREVER LINK,103,196.99,"20,289.97",14.7,2,780,260,33.3,386.02,49.5,0.2,23,1.9,104,33,
6063BK         ,ZapTbAm4PuTOOTA T   ,PLAN/NEGR ,KXIE,xie zhen mei,74,160.88,"11,905.12",7.1,3,866.08,433.04,50,383.44,44.3,0.5,38,3.9,187,7,
CHELSEY01NT    ,SandTcHebPuBRECK V  ,PLAN/NATU ,OPPO,OPPO ORIGINA,12,200.37,"2,404.44",1.7,2,776.09,258.69,33.3,375.35,48.4,1.8,173,14.3,65,14,
H673RD         ,ZapPtMetPuADDIC T   ,PLAN/ROJO ,KHAN,HANG GUAN SH,58,111.55,"6,469.90",2.8,6,"1,038.30","1,038.24",100,369,35.5,1.2,65,9.4,196,24,
TIEHDKBEPT     ,ZapTmMetCharDELIC U ,TMED/BEIG ,FORD,FORTUNE DINA,30,246.08,"7,382.40",8.6,1,604.35,0,0,359.02,59.4,0.4,57,3.2,871,9,
1220C4BK       ,ZapTcMetPatPuCAMIL T,TCOR/NEGR ,KTIA,guangzhou Ti,6,145.66,873.96,0.9,2,649.56,216.52,33.3,358.24,55.2,3.4,422,25,196,45,
H673CML        ,ZapPtMetPuADDIC T   ,PLAN/CAME ,KHAN,HANG GUAN SH,164,111.55,"18,294.20",15.6,3,692.19,346.08,50,357.54,51.7,0.2,23,1.8,196,3,
B320SL         ,ZapPtMetEscPuADDIC V,PLAN/ESCA ,KHAN,HANG GUAN SH,121,112.98,"13,670.58",11.5,3,692.19,346.08,50,353.25,51,0.3,31,2.4,78,17,
179RD          ,ZapTcMetSuePuADDIC T,TCOR/ROJO ,KHAN,HANG GUAN SH,57,156.37,"8,913.09",2.7,6,"1,291.32","1,291.26",100,353.1,27.3,1.2,46,9.5,187,24,
STEVEGSL       ,ZapDepPtMetPuSODA U ,PLAN/SILV ,FORD,FORTUNE DINA,4,214.31,857.24,0.6,2,780,260,33.3,351.38,45,4.8,394,33.3,130,35,
CLOSET17BE     ,SandTcMetPuTOPMO U  ,TCOR/BEIGE,TOPG,TOP GUY INTL,12,171.97,"2,063.64",3.4,1,520,0,0,348.03,66.9,1,194,7.7,127,12,
EASIERASBKNB   ,ZapPtMetSuedSODA U  ,PLAN/NEGR ,FORD,FORTUNE DINA,4,225.58,902.32,1.1,1,564.35,0,0,338.77,60,2.7,400,20,477,34,
WIDGET01NVYNUB ,SandTcMetGamuBAMBO U,TCOR/AZUL ,JPOR,J.P ORIGINAL,4,273.83,"1,095.32",1.1,1,606.96,0,0,333.13,54.9,2.7,324,20,127,34,
11305BN        ,ZapPtMetPuKISSE T   ,PLAN/CAFE ,KFUL,Fu Liu Hua S,0,158.22,0,0,2,649.56,216.52,33.3,333.12,51.3,24,2527,100,197,46,
1381BK         ,ZapDepMetLonBUGS X  ,LONA/NEGR ,KCAR,CARNATO,0,90.21,0,0,3,600,300,50,329.37,54.9,24,2921,100,78,42,
KERRY36BK      ,SandPtDedPuFOREV V  ,PLAN/NEGR ,FORL,FOREVER LINK,135,98.49,"13,296.15",19.3,2,519.14,173.04,33.3,322.16,62.1,0.2,29,1.5,105,7,
EILEENSBKPU    ,SandPtMetPuSODA U   ,PLAN/NEGR ,FORD,FORTUNE DINA,24,240.62,"5,774.88",2.3,3,"1,040.00",520,50,318.14,30.6,1.4,62,11.1,204,35,
ZELENASTNCHE   ,SandTaMetSuedDELIC V,TALT/ANIM ,FORD,FORTUNE DINA,24,292.66,"7,023.84",6.9,1,604.35,0,0,311.69,51.6,0.5,52,4,80,35,
HESLERGFWFAB   ,ZapDpPtAm6LonaSODA U,PLAN/FLOR ,FORD,FORTUNE DINA,1,234.15,234.15,0.1,2,776.09,258.69,33.3,307.79,39.7,12,789,66.7,130,79,
EVA11BK        ,ZapTcMetSuedTOPMO V ,TCOR/NEGR ,TOPG,TOP GUY INTL,30,218.81,"6,564.30",8.6,1,520,0,0,301.19,57.9,0.4,54,3.2,79,34,
AROVIASBK      ,ZapPtMetPuPAPRIK U  ,PLAN/NEGR ,FORD,FORTUNE DINA,4,205.07,820.28,0.6,2,710.87,236.95,33.3,300.73,42.3,4.8,352,33.3,204,35,
0960A4SBK      ,ZapPtMetPuADDIC T   ,PLAN/NEGR ,KHAN,HANG GUAN SH,12,123.02,"1,476.24",0.6,6,"1,038.30","1,038.24",100,300.18,28.9,4.8,195,33.3,196,11,
DODASLTGD      ,SandPtDedEscSODA U  ,PLAN/DORA ,FORD,FORTUNE DINA,5,174.62,873.1,0.7,2,645.65,215.21,33.3,296.41,45.9,4,338,28.6,529,36,
LYNDA50ASLVGLT ,ZapPtAm4EscaBAMBO U ,PLAN/ESCA ,JPOR,J.P ORIGINAL,71,178.59,"12,679.89",10.2,2,649.56,216.52,33.3,292.38,45,0.3,27,2.7,127,21,
3073RD         ,ZapPtAm4CosPuTOOTA T,PLAN/RED  ,KXIE,xie zhen mei,57,144.62,"8,243.34",4.1,4,866.08,866.08,100,287.6,33.2,0.8,41,6.6,197,24,
1220C4PK       ,ZapPtMetPatPuCAMIL T,TCOR/ROSA ,KTIA,guangzhou Ti,2,145.66,291.32,0.6,1,433.04,0,0,287.38,66.4,4.8,947,33.3,196,11,
G41190SBE      ,ZapTaMetPuNINIS T   ,TALT/BEIG ,KMIS,mini shoes,124,245.76,"30,474.24",7.1,5,"1,513.05","1,513.05",100,284.25,18.8,0.5,11,3.9,192,12,
HESLERGBKCT    ,ZapDpPtAm6LonaSODA U,PLAN/NEGR ,FORD,FORTUNE DINA,5,234.15,"1,170.75",1.4,1,517.39,0,0,283.24,54.7,2.2,264,16.7,130,35,
EILEENSSL      ,SandPtMetPuSODA U   ,PLAN/SILV ,FORD,FORTUNE DINA,6,240.62,"1,443.72",1.7,1,520,0,0,279.38,53.7,1.8,214,14.3,204,76,
W8102BE        ,ZapPtMetGamuADDIC V ,PLAN/BEIG ,KHAN,HANG GUAN SH,177,121.92,"21,579.84",25.3,2,519.12,173.04,33.3,275.28,53,0.1,15,1.1,50,17,
H303BE         ,ZapPtMetSuedADDIC T ,PLAN/BEIG ,KHAN,HANG GUAN SH,347,126.58,"43,923.26",24.8,4,779.16,779.12,100,272.84,35,0.1,7,1.1,197,16,
900119BK       ,ZapPtMetPuKISSE X   ,PLAN/NEGR ,KFUL,Fu Liu Hua S,0,163.84,0,0,1,433.04,0,0,269.2,62.2,24,3943,100,196,104,
ALLEN10TNNB    ,SandTcMetGamuFOREV V,TCOR/TAN  ,FORL,FOREVER LINK,14,168.85,"2,363.90",4,1,433.04,0,0,264.19,61,0.8,129,6.7,105,9,
ALLEN10TPNB    ,SandTcMetGamuFOREV V,TCOR/TAUP ,FORL,FOREVER LINK,9,168.85,"1,519.65",2.6,1,433.04,0,0,264.19,61,1.3,198,10,105,11,
TUNAS50BKNB    ,SandTcMetGamuFOREV V,TCOR/NEGR ,FORL,FOREVER LINK,13,168.85,"2,195.05",3.7,1,433.04,0,0,264.19,61,0.9,139,7.1,104,7,
D4243BCP       ,ZapPtMetGlittADDIC T,PLAN/CHAM ,KHAN,HANG GUAN SH,3,85.77,257.31,0.3,3,519.15,519.12,100,261.84,50.4,8,814,50,197,12,
KREMEHTNNBPU   ,ZapPtMetGamuSODA U  ,PLAN/TAN  ,FORD,FORTUNE DINA,1,171.97,171.97,0.3,1,433.04,0,0,261.07,60.3,8,1214,50,130,35,
JORGE40TN      ,ZapTaMetCueTOPMO V  ,TALT/TAN  ,TOPG,TOP GUY INTL,6,259.84,"1,559.04",1.7,1,520,0,0,260.16,50,1.8,185,14.3,79,34,
D9157GD        ,ZapTaFiMetChaTOOTA V,TALT/DORA ,KXIE,xie zhen mei,19,216.95,"4,122.05",1.8,3,910.44,910.44,100,259.59,28.5,1.8,70,13.6,76,11,
DESIRE33SLWH   ,ZapPtMetLonaFOREV V ,PLAN/BORD ,FORL,FOREVER LINK,4,98.49,393.96,1.1,1,346.09,0,0,247.6,71.5,2.7,670,20,104,93,
UNISONSSLRGLT  ,ZapPtMetPuCITYC V   ,PLAN/LENT ,FORD,FORTUNE DINA,8,205.14,"1,641.12",1.1,2,645.65,215.21,33.3,235.37,36.5,2.7,153,20,80,35,
UNISONSBKRGLT  ,ZapPtMetPuCITYC V   ,PLAN/LENT ,FORD,FORTUNE DINA,9,205.14,"1,846.26",2.6,1,430.43,0,0,225.29,52.3,1.3,139,10,80,35,
11309MR        ,ZapPtMetPuKISSE T   ,PLAN/MARO ,KFUL,Fu Liu Hua S,1,163.84,163.84,0.1,4,866.08,866.08,100,210.72,24.3,16,514,80,196,37,
8988214BE      ,SandTmMetPuKISSE T  ,TMED/BEIG ,KFUL,Fu Liu Hua S,112,202.7,"22,702.40",10.7,3,780,780,100,171.9,22,0.3,9,2.6,196,23,
208646BNBE     ,ZapPtMetPuKISSE X   ,PLAN/CAFE ,KFUL,Fu Liu Hua S,8,159.36,"1,274.88",0.8,3,649.56,649.56,100,171.48,26.4,3.8,136,27.3,196,37,
208646NVBL     ,ZapPtMetPuKISSE X   ,PLAN/AZUL ,KFUL,Fu Liu Hua S,0,159.36,0,0,3,649.56,649.56,100,171.48,26.4,18,646,100,196,81,
5306812BE      ,SandPtMetPuADICC T  ,PLAN/BEIG ,KHAN,HANG GUAN SH,2,118.26,236.52,0.2,3,520.44,520.44,100,165.66,31.8,10.3,480,60,196,45,
11309BK        ,ZapPtMetPuKISSE T   ,PLAN/NEGR ,KFUL,Fu Liu Hua S,0,163.84,0,0,3,649.56,649.56,100,158.04,24.3,24,772,100,196,37,
CALCSNVIMSU    ,ZapPtMetGamuCITY U  ,PLAN/AZUL ,FORD,FORTUNE DINA,5,198.23,991.15,0.7,2,517.4,517.38,100,120.94,23.4,4,122,28.6,204,34,
208646WJBL     ,ZapPtMetPuKISSE X   ,PLAN/AZUL ,KFUL,Fu Liu Hua S,0,159.36,0,0,2,433.04,433.04,100,114.32,26.4,24,861,100,196,46,
LYNDA50ABLKNUB ,ZapPtMAm4GamuBAMBO U,TCOR/NEGR ,JPOR,J.P ORIGINAL,32,178.59,"5,714.88",3.1,3,649.56,649.56,100,113.79,17.5,1.1,23,8.6,127,11,
D4243ABK       ,ZapPtMetSuePuADDIC T,PLAN/NEGR ,KHAN,HANG GUAN SH,8,85.77,686.16,2.3,1,173.05,173.04,100,87.28,50.4,1.4,144,11.1,197,9,
78131BE        ,ZapPtMetPuADDIC T   ,PLAN/BEIG ,KHAN,HANG GUAN SH,9,126.58,"1,139.22",2.6,1,210.87,210.87,100,84.29,40,1.3,89,10,197,46,
COOPER07DGY    ,ZapDepAm5LonBRECK V ,PLAN/GRIS ,OPPO,OPPO ORIGINA,0,120.22,0,0,1,202.18,202.17,100,81.96,40.5,24,1636,100,63,56,
RAY19BK        ,ZapPtMetLonTOPMO U  ,PLAN/LENT ,TOPG,TOP GUY INTL,4,92.6,370.4,1.1,1,173.05,173.04,100,80.45,46.5,2.7,232,20,127,34,
CHASE33TNNB    ,ZapTaMetLonaDELIC V ,TALT/TAN  ,FORL,FOREVER LINK,18,98.49,"1,772.82",5.1,1,173.05,173.04,100,74.56,43.1,0.6,49,5.3,105,34,
LAMPSTN        ,ZapTaHebGamuDELIC V ,TALT/TAN  ,FORD,FORTUNE DINA,32,280.52,"8,976.64",9.2,1,345.65,345.65,100,65.13,18.8,0.4,9,3,67,35,
WIDGET01TNNUB  ,SandTcMetGamuBAMBO U,TCOR/TAN  ,JPOR,J.P ORIGINAL,11,273.83,"3,012.13",1.6,2,606.96,606.96,100,59.3,9.8,2,22,15.4,127,11,
CITRUSSTNPU    ,SandTcMetPuMYDEL U  ,TCOR/PU   ,FORD,FORTUNE DINA,11,287.1,"3,158.10",3.1,1,345.65,345.65,100,58.55,16.9,1,21,8.3,204,35,
11305BLK       ,ZapPtMetPuKISSE T   ,PLAN/NEGR ,KFUL,Fu Liu Hua S,1,159.36,159.36,0.3,1,216.52,216.52,100,57.16,26.4,8,287,50,196,53,
74WH           ,ZapDepAm4LonBUGS X  ,LONA/BLAN ,KCAR,CARNATO,0,94.76,0,0,1,150,150,100,55.24,36.8,24,1399,100,67,42,
ZIZI01DZBLPU   ,SandTaHeMetPuPAZZL V,TALT/AZUL ,SPRI,Springland I,2,254.26,508.52,0.6,1,303.48,303.48,100,49.22,16.2,4.8,93,33.3,79,35,
LYNDA17RGDGLT  ,SandPtMetPuBAMBO U  ,PLAN/ESCA ,JPOR,J.P ORIGINAL,1,154.78,154.78,0.3,1,193.48,193.48,100,38.7,20,8,200,50,127,37,
11305KA        ,ZapPtMetPuKISSE T   ,PLAN/KAKI ,KFUL,Fu Liu Hua S,-1,158.22,-158.22,0,0,0,0,0,0,0,0,0,0,197,119,
11306BBK       ,ZapPtMetPuKISSE X   ,PLAN/NEGR ,KFUL,Fu Liu Hua S,1,159.36,159.36,0,0,0,0,0,0,0,0,0,0,196,37,
1220C4OFWH     ,ZapTcMetPatPuCAMIL T,TCOR/BLAN ,KTIA,guangzhou Ti,5,145.66,728.3,0,0,0,0,0,0,0,0,0,0,196,66,
2441BE         ,SandTcMetElasADDIC T,PLAN/BEIG ,KHAN,HANG GUAN SH,99,133.22,"13,188.78",0,0,0,0,0,0,0,0,0,0,187,39,
579BRD         ,ZapTaCorMetPuTOOTA X,TALT/ROJO ,KXIE,xie zhen mei,2,212.48,424.96,0,0,0,0,0,0,0,0,0,0,473,50,
81682FU        ,ZapTcMetHulJIASI V  ,TCOR/FUCH ,KSWE,SWEETY SHOES,1,120.35,120.35,0,0,0,0,0,0,0,0,0,0,54,45,
A579A11SL      ,SandTaFiMetPuTOOTA V,TALT/SILV ,KXIE,xie zhen mei,73,243.44,"17,771.12",0,0,0,0,0,0,0,0,0,0,76,35,
ALLEN10BKNB    ,SandTcMetGamuFOREV V,TCOR/NEGR ,FORL,FOREVER LINK,7,168.85,"1,181.95",0,0,0,0,0,0,0,0,0,0,105,9,
ARIVAHBKISU    ,SandTaMetGamuDELIC U,TALT/NEGR ,FORD,FORTUNE DINA,1,287.1,287.1,0,0,0,0,0,0,0,0,0,0,204,128,
AUBREEGNVFAB   ,ZapPtAm2LonaSODA U  ,PLAN/AZUL ,FORD,FORTUNE DINA,3,216.01,648.03,0,0,0,0,0,0,0,0,0,0,204,34,
AUDITHCBPT     ,SandTaMetCharDELIC U,TALT/CNEGR,FORD,FORTUNE DINA,9,271.19,"2,440.71",0,0,0,0,0,0,0,0,0,0,130,35,
AUDORAHPWRGLT  ,SandTaMetCueDELIC V ,TALT/LENT ,FORD,FORTUNE DINA,32,287.19,"9,190.08",0,0,0,0,0,0,0,0,0,0,80,33,
BADE1CML       ,BurrPtAm6SuedTOPMO V,PLAN/NEGR ,TOPG,TOP GUY INTL,1,287.19,287.19,0,0,0,0,0,0,0,0,0,0,80,53,
BAT28RD        ,ZapTaMetSuedTOPMO V ,TALT/ROJO ,TOPG,TOP GUY INTL,2,232.49,464.98,0,0,0,0,0,0,0,0,0,0,80,58,
BOSCOSSLGLT    ,SandTaMetEscDELIC V ,TALT/SILV ,FORD,FORTUNE DINA,18,294.03,"5,292.54",0,0,0,0,0,0,0,0,0,0,80,35,
CAMILA44TN     ,BotaTmMetZiPuFOREV V,TMED/TAN  ,FORL,FOREVER LINK,26,337.69,"8,779.94",0,0,0,0,0,0,0,0,0,0,104,87,
CHASE33TPNB    ,ZapTaMetLonaDELIC V ,TALT/TAUP ,FORL,FOREVER LINK,15,98.49,"1,477.35",0,0,0,0,0,0,0,0,0,0,105,34,
CHASE66BKNB    ,ZapTaMetLonaDELIC V ,TALT/NEGR ,FORL,FOREVER LINK,13,168.85,"2,195.05",0,0,0,0,0,0,0,0,0,0,105,7,
CHELSEY04TN    ,SandTcMetPuBRECK V  ,TCOR/TAN  ,OPPO,OPPO ORIGINA,4,200.37,801.48,0,0,0,0,0,0,0,0,0,0,66,35,
COMPOSE08BK    ,BotiTaAm7GamuFOREV V,TALT/NEGR ,FORL,FOREVER LINK,15,309.55,"4,643.25",0,0,0,0,0,0,0,0,0,0,105,11,
COMPOSE08CML   ,BotiTaAm7GamuFOREV V,TALT/CAME ,FORL,FOREVER LINK,8,309.55,"2,476.40",0,0,0,0,0,0,0,0,0,0,105,6,
CONNIE98BK     ,BotaTaMetZiPuFOREV V,TCOR/NEGR ,FORL,FOREVER LINK,22,337.69,"7,429.18",0,0,0,0,0,0,0,0,0,0,104,45,
DORIS12RDPT    ,ZapTcMetCharFOREV V ,TCOR/ROJO ,FORL,FOREVER LINK,1,182.92,182.92,0,0,0,0,0,0,0,0,0,0,91,42,
E91579BK       ,SandTaFiMetPuTOOTA V,TALT/NEGR ,KXIE,xie zhen mei,67,243.44,"16,310.48",0,0,0,0,0,0,0,0,0,0,76,12,
EIFFELHBURGPT  ,ZapTaMetGamuDELIC U ,TALT/VINO ,FORD,FORTUNE DINA,3,235.47,706.41,0,0,0,0,0,0,0,0,0,0,130,125,
EILEENSGD      ,SandPtMetPuSODA U   ,PLAN/DORA ,FORD,FORTUNE DINA,1,240.62,240.62,0,0,0,0,0,0,0,0,0,0,204,81,
ENTRYHDPTPINSU ,BotPtMetGamuSODA  V ,PLAT/TAUP ,FORD,FORTUNE DINA,23,372.7,"8,572.10",0,0,0,0,0,0,0,0,0,0,67,62,
GARYHPURIMSU   ,ZapPtMetSuedCITY V  ,PLAN/PURP ,FORD,FORTUNE DINA,2,205.14,410.28,0,0,0,0,0,0,0,0,0,0,69,54,
HEALTHYSLGDSHM ,SandTaMetEscDELIC V ,TALT/GOLD ,FORD,FORTUNE DINA,5,298.13,"1,490.65",0,0,0,0,0,0,0,0,0,0,80,35,
HENLEYHLP      ,ZapTaHebGamuDELIC V ,TALT/LIPS ,FORD,FORTUNE DINA,4,264.49,"1,057.96",0,0,0,0,0,0,0,0,0,0,67,35,
HESLERGBECT    ,ZapDpPtAm6LonaSODA U,PLAN/BEIG ,FORD,FORTUNE DINA,2,234.15,468.3,0,0,0,0,0,0,0,0,0,0,130,35,
HOPE2BK        ,ZapPtMetLonTOPMO V  ,PLAN/GEOM ,TOPG,TOP GUY INTL,1,95.73,95.73,0,0,0,0,0,0,0,0,0,0,69,45,
INDEXSBKIMSU   ,BotPtMetGamuDELIC  V,PLAN/NEGR ,FORD,FORTUNE DINA,21,366.02,"7,686.42",0,0,0,0,0,0,0,0,0,0,67,44,
INDEXSMUD      ,BotPtMetGamuDELIC  V,PLAN/MUD  ,FORD,FORTUNE DINA,23,366.02,"8,418.46",0,0,0,0,0,0,0,0,0,0,67,35,
KOKO13BLKNUB   ,SandTaMetLonaANNEM U,TALT/NEGR ,JPOR,J.P ORIGINAL,30,396.86,"11,905.80",0,0,0,0,0,0,0,0,0,0,127,33,
KOKO13NUDNUB   ,SandTaMetLonaANNEM U,TALT/NUDE ,JPOR,J.P ORIGINAL,27,396.86,"10,715.22",0,0,0,0,0,0,0,0,0,0,127,38,
LOTUS18TN      ,BotaTmMetGamuFOREV V,TMED/TAN  ,FORL,FOREVER LINK,51,281.41,"14,351.91",0,0,0,0,0,0,0,0,0,0,104,43,
MANJIHBKNB     ,SandTaVelGamuSPEED V,TALT/NEGR ,FORD,FORTUNE DINA,6,287.2,"1,723.20",0,0,0,0,0,0,0,0,0,0,67,35,
MONSOONSBKISU  ,BotTmMetGamuSODA  V ,TMED/NEGR ,FORD,FORTUNE DINA,47,329.95,"15,507.65",0,0,0,0,0,0,0,0,0,0,67,34,
MYRABKGLT      ,ZapTmMetPiePuBEB U  ,TMED/PIED ,SPRI,Springland I,3,328.11,984.33,0,0,0,0,0,0,0,0,0,0,204,11,
NAOMI03BEPU    ,SandTcMetPuPAZZL U  ,TCOR/BEIG ,SPRI,Springland I,48,382.8,"18,374.40",0,0,0,0,0,0,0,0,0,0,204,43,
RENATA42BKNUB  ,SandTcMetLonaBAMBO U,TCOR/NEGR ,JPOR,J.P ORIGINAL,2,304.26,608.52,0,0,0,0,0,0,0,0,0,0,127,34,
SHAILENE90WH   ,SandTcMetHuleFOREV V,TCOR/ESCA ,FORL,FOREVER LINK,20,98.49,"1,969.80",0,0,0,0,0,0,0,0,0,0,89,42,
SIENNAGGD      ,ZapPtMetLonaSODA U  ,PLAN/DORA ,FORD,FORTUNE DINA,1,214.31,214.31,0,0,0,0,0,0,0,0,0,0,130,35,
SOAP31BK       ,ZapTcMetSuedTOPMO U ,TCOR/NEGR ,TOPG,TOP GUY INTL,3,224.89,674.67,0,0,0,0,0,0,0,0,0,0,664,102,
STEPHYSRDLM    ,ZapTaMetSuedDELIC U ,TALT/RED  ,FORD,FORTUNE DINA,6,271.19,"1,627.14",0,0,0,0,0,0,0,0,0,0,525,34,
TRENDY24CG     ,ZapTcMetPuDELIC V   ,TCOR/ESCA ,FORL,FOREVER LINK,296,168.85,"49,979.60",0,0,0,0,0,0,0,0,0,0,105,24,
TUNAS74TPNB    ,SandTcMetGamuFOREV V,TCOR/TAUP ,FORL,FOREVER LINK,2,168.85,337.7,0,0,0,0,0,0,0,0,0,0,105,84,
UNISONSGDRGLT  ,ZapPtMetPuCITYC V   ,PLAN/LENT ,FORD,FORTUNE DINA,2,205.14,410.28,0,0,0,0,0,0,0,0,0,0,80,35,
VAN1TP         ,SandTaMetPuTOPMO V  ,TALT/TAUP ,TOPG,TOP GUY INTL,12,287.19,"3,446.28",0,0,0,0,0,0,0,0,0,0,79,73,
WIDGET01BLKNUB ,SandTcMetGamuBAMBO U,TCOR/NEGR ,JPOR,J.P ORIGINAL,5,273.83,"1,369.15",0,0,0,0,0,0,0,0,0,0,127,35,
ZARATP         ,ZapPtMetCharPAZZL V ,PLAN/TAUP ,SPRI,Springland I,21,215.58,"4,527.18",0,0,0,0,0,0,0,0,0,0,60,51,
ZELENASBKLAMI  ,SandTaMetSuedDELIC V,TALT/NEGR ,FORD,FORTUNE DINA,4,287.19,"1,148.76",0,0,0,0,0,0,0,0,0,0,80,35,
ZIZI01ABG      ,ZapTaHebGamuPAZZL V ,TALA/BURG ,SPRI,Springland I,10,256,"2,560.00",0,0,0,0,0,0,0,0,0,0,60,35,
ZIZI01ADZBLSD  ,SandTaMetGamuPAZZL V,TALT/AZUL ,SPRI,Springland I,3,254.26,762.78,0,0,0,0,0,0,0,0,0,0,79,35,
ZIZI01BKPU     ,SandTaHeMetPuPAZZL V,TALT/NEGR ,SPRI,Springland I,11,254.26,"2,796.86",0,0,0,0,0,0,0,0,0,0,79,34,
ZIZI01GPFTPU   ,SandTaHeMetPuPAZZL V,TALT/FRUT ,SPRI,Springland I,3,254.26,762.78,0,0,0,0,0,0,0,0,0,0,79,55,
378BLK         ,ZapPtMetPuADDIC T   ,PLAN/ESCA ,KHAN,HANG GUAN SH,3,118.26,354.78,0.4,2,173.06,519.12,300,-63.46,-36.7,6,-161,40,420,45,
PEN3BK         ,SandTaMetSuedTOPMO V,TALT/NEGR ,TOPG,TOP GUY INTL,8,287.19,"2,297.52",-2.3,-1,-606.96,0,0,-319.77,52.7,-1.6,-178,-14.3,79,9,
